Cabbage,14.1420001983643,9.26000022888184,25.5300006866455
Aquatic Tuberous Vegetables,11.974736790908,0,29.25
Flower/Leaf Vegetables,10.2803000856191,0,29.0300006866455
Capsicum,8.51533349752426,0,16.3299999237061
Edible Mushroom,8.13097235653549,0,19.7999992370605
Solanum,7.12200010418892,0.319999992847443,10.9399995803833
