2000-10-29 00:51:28.7480000,6,5,65.4100036621094,55.3083343505859,24.6459579095663
2000-10-29 01:10:21.6750000,5,12,40.6699981689453,23.4679996490479,15.6986417128422
2000-10-29 01:10:07.4640000,86,5,50.5099983215332,15.3404651187187,13.2822582222913
2000-10-29 00:51:25.8080000,714,0.259999990463257,112.360000610352,17.267198876423,12.9930063756252
2000-10-29 00:51:15.1990000,165,2,58.5999984741211,25.9769697825114,11.208632062943
2000-10-29 01:10:07.4950000,18,3.9300000667572,35.1199989318848,18.9999998807907,9.5551751187264
2000-10-29 00:51:16.9430000,728,0.0500000007450581,40.25,13.648337925247,7.66430969894945
2000-10-29 01:10:32.4800000,14,12.039999961853,30.7800006866455,17.752857208252,7.3270148395067
2000-10-29 01:10:08.1330000,23,8.22999954223633,34.5099983215332,19.2604346897291,7.16816694907291
2000-10-29 05:10:00.9440000,289,0.100000001490116,48.0099983215332,22.0059861694704,6.4394887251379
2000-10-29 01:10:33.9680000,21,0.100000001490116,12.6300001144409,7.23000007867813,6.24382341775946
2000-10-29 05:10:04.2940000,818,0.00999999977648258,27.2399997711182,8.80721270482677,4.91592316359587
2000-10-29 00:51:16.2190000,363,0.00999999977648258,22.3199996948242,8.95911844875715,4.74923739527118
2000-10-29 01:10:32.3430000,263,2.71000003814697,27.5900001525879,12.8367300450575,4.74373148224245
2000-10-29 00:51:16.2330000,768,0.0399999991059303,26.5400009155273,9.18425779600511,4.2642285761196
2000-10-29 00:51:17.2090000,544,0.0900000035762787,25.9899997711182,11.7505882433753,4.21122915583348
2000-10-29 01:10:29.3050000,129,0.109999999403954,26.6100006103516,14.5893799157799,4.12001819530913
2000-10-29 01:10:00.3280000,910,0.0700000002980232,22.3199996948242,7.64198901337254,3.95887649106626
2000-10-29 00:51:15.9770000,45,3.16000008583069,16.4599990844727,10.4413332674238,3.90445113786109
2000-10-29 01:10:35.0780000,298,0.100000001490116,19.7999992370605,10.5276845524075,3.89953756628352
2000-10-29 00:51:15.7860000,679,0.100000001490116,15.75,5.0421354834742,3.74994776603766
2000-10-29 01:10:01.6910000,115,5,17.4400005340576,9.92652173249618,3.58425874318747
2000-10-29 05:10:09.3360000,386,0.0900000035762787,60,14.9060362803079,3.56346222362731
2000-10-29 00:51:18.8240000,679,0.100000001490116,22.2800006866455,8.8135493406491,3.50982646598787
2000-10-29 01:10:08.6760000,18,3,12.4799995422363,6.50999992423587,3.50458178481709
2000-10-29 00:51:15.8850000,321,5.71999979019165,20.2399997711182,9.86772583726782,3.42899939751357
2000-10-29 01:10:11.7820000,3,2.5,8.43000030517578,6.45000012715658,3.42080410935019
2000-10-29 01:10:11.6690000,29,2.69000005722046,14.2200002670288,8.76172402809406,3.37908378732479
2000-10-29 01:10:22.7640000,473,1.62000000476837,15.8199996948242,7.61706132087345,3.33088336097895
2000-10-29 00:51:19.9680000,262,0.100000001490116,17,7.3436641546663,3.31873466883197
2000-10-29 00:51:16.9050000,89,0.100000001490116,10,5.9066292125355,3.31330374388794
2000-10-29 01:10:01.2190000,554,0.0399999991059303,20.9599990844727,9.92767146746174,3.26852215353683
2000-10-29 01:10:06.9480000,304,0.00999999977648258,19.2999992370605,9.15157897416257,3.23229164056299
2000-10-29 00:51:19.9750000,581,0.0900000035762787,12.8999996185303,4.62927710765046,3.21505379592133
2000-10-29 01:10:06.9550000,98,4.01000022888184,18.0200004577637,9.91479589987774,3.17281406111315
2000-10-29 01:10:32.3670000,190,0.00999999977648258,21.2099990844727,10.3781579284782,3.15745498330605
2000-10-29 00:51:16.6390000,100,1.60000002384186,14.6300001144409,6.00459997057915,3.02723975358
2000-10-29 01:10:35.9620000,6,0.100000001490116,6.32999992370605,3.82666670531034,3.01006755673335
2000-10-29 00:51:22.6540000,395,0.100000001490116,13.2299995422363,5.06369619394028,2.98587849853149
2000-10-29 01:10:31.1000000,496,0.709999978542328,14.1400003433228,3.14893144849808,2.97983306282664
