2020-07-01,3478.1175924886
2020-07-02,3456.54287569143
2020-07-03,3391.67008687377
2020-07-04,4394.86237982712
2020-07-05,4471.57478030759
2020-07-06,3382.98208702031
2020-07-07,3247.12229243917
2020-07-08,3505.19437855568
2020-07-09,3198.02018412438
2020-07-10,3548.16488884472
2020-07-11,5188.60367633326
2020-07-12,5337.63538724378
2020-07-13,3415.13058937546
2020-07-14,3542.5182834356
2020-07-15,3526.86019095678
2020-07-16,3714.05788398676
2020-07-17,3628.76988032884
2020-07-18,5074.78148200211
2020-07-19,6071.9840766717
2020-07-20,3544.2291800067
2020-07-21,3615.37558989142
2020-07-22,4279.80478436663
2020-07-23,3658.02589438617
2020-07-24,3410.2092937261
2020-07-25,4773.87778452347
2020-07-26,5448.17010520371
2020-07-27,3976.0202985733
2020-07-28,3404.9241829979
2020-07-29,4030.23508881187
2020-07-30,3677.06238762965
2020-07-31,3368.73668414553
2020-08-01,4398.31277877438
2020-08-02,4905.44717468351
2020-08-03,4126.4329782975
2020-08-04,3638.32819126954
2020-08-05,4531.31777323904
2020-08-06,3984.99977614368
2020-08-07,4226.30077482153
2020-08-08,5628.50979789359
2020-08-09,4871.57459092676
2020-08-10,4180.95438173992
2020-08-11,3950.67458022203
2020-08-12,4019.33858751085
2020-08-13,3395.93328251777
2020-08-14,4094.49878937839
2020-08-15,4821.36698193668
2020-08-16,4675.72838587779
2020-08-17,3636.64038985275
2020-08-18,3869.64198893543
2020-08-19,3811.84939132789
2020-08-20,4108.29678404699
2020-08-21,3861.55757774707
2020-08-22,4731.37959080457
2020-08-23,4963.13378934795
2020-08-24,3884.2499866305
2020-08-25,4350.53597682172
2020-08-26,4298.29298166997
2020-08-27,4250.60577618177
2020-08-28,4029.93279374395
2020-08-29,5228.6323845172
2020-08-30,5186.18638308867
2020-08-31,4271.37677913232
2020-09-01,3955.82678275308
2020-09-02,3151.68978964375
2020-09-03,3111.00220338637
2020-09-04,3324.75920517005
2020-09-05,4637.34059427514
2020-09-06,5380.15478362821
2020-09-07,2910.36538762722
2020-09-08,2783.59319342323
2020-09-09,2327.93018813531
2020-09-10,2736.20778790901
2020-09-11,2735.97598828939
2020-09-12,4071.18718567992
2020-09-13,4497.24258343295
2020-09-14,3097.54898757994
2020-09-15,2718.79539027817
2020-09-16,3015.02718486761
2020-09-17,2618.65379488429
2020-09-18,2601.87018841985
2020-09-19,4423.79099142015
2020-09-20,5079.32518380283
2020-09-21,3320.68438920341
2020-09-22,4219.25558347109
2020-09-23,3245.04519247423
2020-09-24,3662.31880592294
2020-09-25,3674.35900116146
2020-09-26,5509.77221412762
2020-09-27,3761.61960015669
2020-09-28,2415.40559518542
2020-09-29,3110.38220235612
2020-09-30,4464.05179243791
2020-10-01,5821.13839189113
2020-10-02,4873.87179894432
2020-10-03,4950.44519950487
2020-10-04,4369.71898512149
2020-10-05,5834.02258215539
2020-10-06,5584.21498917398
2020-10-07,4845.69837820474
2020-10-08,5040.1601809192
2020-10-09,3660.28239126038
2020-10-10,3541.63097389251
2020-10-11,5188.32460325716
2020-10-12,3248.97439996656
2020-10-13,3263.75919025521
2020-10-14,3485.84858612566
2020-10-15,3479.98198571575
2020-10-16,3789.2924095867
2020-10-17,5793.55041695807
2020-10-18,5463.28781835384
2020-10-19,3030.33318945226
2020-10-20,2961.45699505776
2020-10-21,2737.829990133
2020-10-22,2793.61079893793
2020-10-23,3242.17720239175
2020-10-24,4329.29379917675
2020-10-25,4218.16560007537
2020-10-26,2397.11219528447
2020-10-27,2288.99100142013
2020-10-28,2638.93179542616
2020-10-29,2333.6421968899
2020-10-30,2459.49759372281
2020-10-31,5056.40098745331
2020-11-01,4207.8518114367
2020-11-02,2405.31559622256
2020-11-03,2371.4637801359
2020-11-04,2552.98738775848
2020-11-05,2371.73159277179
2020-11-06,2337.09739139577
2020-11-07,4293.50079115871
2020-11-08,4137.50939859419
2020-11-09,2224.10739347992
2020-11-10,1877.16539790421
2020-11-11,2186.77239608977
2020-11-12,1812.33619669059
2020-11-13,1990.52419615834
2020-11-14,3301.37378434687
2020-11-15,2998.27737566627
2020-11-16,1866.13778313712
2020-11-17,2226.91579230152
2020-11-18,2237.08718788259
2020-11-19,2396.99299084248
2020-11-20,2166.26559170867
2020-11-21,4546.77539033749
2020-11-22,4745.71675839823
2020-11-23,3350.69977890465
2020-11-24,2881.62556625693
2020-11-25,2546.09677833688
2020-11-26,2429.67518598953
2020-11-27,2461.0053824003
2020-11-28,3828.2045758133
2020-11-29,3621.93836401923
2020-11-30,2235.53679542702
2020-12-01,2219.70719343172
2020-12-02,2540.1697989579
2020-12-03,2543.33099853289
2020-12-04,2881.10819928336
2020-12-05,3695.36300327815
2020-12-06,4739.10720752665
2020-12-07,2574.77119556608
2020-12-08,2665.70640104435
2020-12-09,2351.42839987431
2020-12-10,2520.48779773266
2020-12-11,2644.08840254179
2020-12-12,4287.34880160744
2020-12-13,5069.8893700249
2020-12-14,2887.91478578748
2020-12-15,2910.75099174911
2020-12-16,2419.25638667435
2020-12-17,2566.55699407068
2020-12-18,2911.71438394443
2020-12-19,4769.27817926039
2020-12-20,4672.99959275963
2020-12-21,2553.06599518672
2020-12-22,2373.16399882185
2020-12-23,2579.95679849264
2020-12-24,2777.39319635497
2020-12-25,3706.41980436976
2020-12-26,4574.68418752031
2020-12-27,4279.37098525265
2020-12-28,3186.7331880474
2020-12-29,2824.45219220393
2020-12-30,2893.9326865298
2020-12-31,3805.91198178017
2021-01-01,4926.28538184192
2021-01-02,4308.39537078435
2021-01-03,4299.73558452704
2021-01-04,3464.56777814762
2021-01-05,3531.28959205555
2021-01-06,3323.7031930921
2021-01-07,3586.15759238579
2021-01-08,3421.00819253366
2021-01-09,5309.20877168204
2021-01-10,5407.85258722296
2021-01-11,3386.61559873756
2021-01-12,3068.88499078476
2021-01-13,3045.35659892889
2021-01-14,3381.79400146025
2021-01-15,3712.06439822302
2021-01-16,5747.73235626284
2021-01-17,5574.02574772234
2021-01-18,3829.58875450863
2021-01-19,3711.23076561995
2021-01-20,4190.60526959587
2021-01-21,4133.61456537177
2021-01-22,4333.05835211358
2021-01-23,5516.80314734794
2021-01-24,6955.65776679141
2021-01-25,4897.25856872263
2021-01-26,4460.70070208077
2021-01-27,5203.16659830841
2021-01-28,4464.77437447772
2021-01-29,4051.53097305477
2021-01-30,5266.84617864989
2021-01-31,5240.32057206106
2021-02-01,3848.02739008123
2021-02-02,4454.11898008966
2021-02-03,4543.04517625647
2021-02-04,5355.3629576977
2021-02-05,5712.43055680992
2021-02-06,6720.34837363482
2021-02-07,7274.54454583647
2021-02-08,11443.5779214733
2021-02-09,18775.4078021612
2021-02-10,28748.8905579214
2021-02-13,6536.40494449793
2021-02-14,6832.94874425773
2021-02-15,8462.71217235421
2021-02-16,7621.66676827578
2021-02-17,6000.5233625488
2021-02-18,5705.927371755
2021-02-19,4173.36476892486
2021-02-20,4544.03156720125
2021-02-21,3740.5877840198
2021-02-22,3075.95998079947
2021-02-23,3213.79718133859
2021-02-24,3434.72037935058
2021-02-25,4033.24696127535
2021-02-26,5628.45815987148
2021-02-27,4470.73777726773
2021-02-28,4525.32338569877
2021-03-01,3545.5227834977
2021-03-02,3361.61177507053
2021-03-03,3076.17418781202
2021-03-04,2545.34558929279
2021-03-05,3325.03059300604
2021-03-06,5288.04637724282
2021-03-07,4211.14939194418
2021-03-08,3127.89899910727
2021-03-09,2974.6875944581
2021-03-10,2187.98679418502
2021-03-11,2702.95478161014
2021-03-12,3003.03938259829
2021-03-13,3796.56798156109
2021-03-14,3307.00459276956
2021-03-15,1982.9053887997
2021-03-16,1849.38859225916
2021-03-17,2371.62958186665
2021-03-18,2382.37818463013
2021-03-19,2852.27938775609
2021-03-20,4230.55216481673
2021-03-21,3706.22657514748
2021-03-22,2119.97899213087
2021-03-23,2195.20518806213
2021-03-24,1894.23959141714
2021-03-25,2000.23619507063
2021-03-26,3476.24518506469
2021-03-27,3908.34058789168
2021-03-28,3241.3867933356
2021-03-29,2541.48579570698
2021-03-30,2361.74339175888
2021-03-31,2573.86038655535
2021-04-01,2835.35539152909
2021-04-02,3592.86678564946
2021-04-03,4453.62757943715
2021-04-04,3627.11678847931
2021-04-05,3472.55378706388
2021-04-06,830.849595667505
2021-04-07,2784.68498890661
2021-04-08,2012.36939005071
2021-04-09,2659.06338920886
2021-04-10,3382.82319529917
2021-04-11,3409.5303948328
2021-04-12,1962.4723900804
2021-04-13,1760.20179449369
2021-04-14,2113.34398743013
2021-04-15,1962.79538871834
2021-04-16,2140.29598535847
2021-04-17,3223.43197532608
2021-04-18,3110.43557367384
2021-04-19,1931.94239075325
2021-04-20,2072.22399485388
2021-04-21,2044.8545901598
2021-04-22,1793.28979562671
2021-04-23,2223.77099783567
2021-04-24,3629.57439294008
2021-04-25,2621.43419110243
2021-04-26,1897.34259663164
2021-04-27,1678.13899935125
2021-04-28,1732.7491974387
2021-04-29,1692.54599416339
2021-04-30,1990.57560123786
2021-05-01,2681.74979577367
2021-05-02,2796.66220219772
2021-05-03,2898.93439524201
2021-05-04,2372.33239972219
2021-05-05,2916.13539387786
2021-05-06,2052.69299504407
2021-05-07,1912.95559143569
2021-05-08,2127.30099545148
2021-05-09,3029.90538989877
2021-05-10,1775.2557914537
2021-05-11,1781.91619142147
2021-05-12,1626.20399908648
2021-05-13,1871.52738961754
2021-05-14,2115.46998921356
2021-05-15,2891.17199469824
2021-05-16,2908.08758631405
2021-05-17,1803.46998658818
2021-05-18,1978.42679138846
2021-05-19,1761.74059443399
2021-05-20,1688.98179437653
2021-05-21,1683.98239324134
2021-05-22,2509.19279579726
2021-05-23,3301.05480963304
2021-05-24,1890.58639608797
2021-05-25,1750.89299354956
2021-05-26,1949.83219372571
2021-05-27,1611.33579649794
2021-05-28,1712.24859733579
2021-05-29,2456.79159169642
2021-05-30,2187.02479349789
2021-05-31,2084.22059047873
2021-06-01,2011.37118125303
2021-06-02,2148.41759382682
2021-06-03,1822.73479630042
2021-06-04,1929.42759056235
2021-06-05,2815.15118728274
2021-06-06,2448.44098992726
2021-06-07,1878.81529542358
2021-06-08,1704.93939857323
2021-06-09,1814.56358763565
2021-06-10,1682.32919415656
2021-06-11,1835.81959241407
2021-06-12,3512.61438830898
2021-06-13,3446.18978876142
2021-06-14,2869.5715875512
2021-06-15,1978.74358252581
2021-06-16,1343.13289618827
2021-06-17,1697.54679399214
2021-06-18,1914.29799421421
2021-06-19,2745.22838834258
2021-06-20,2891.67298583689
2021-06-21,2135.65779627846
2021-06-22,1943.39819286429
2021-06-23,2179.48139099786
2021-06-24,1804.24799374518
2021-06-25,1981.30978897966
2021-06-26,3320.60880058173
2021-06-27,3288.04359662034
2021-06-28,2041.57140042601
2021-06-29,1741.92639874623
2021-06-30,1971.76319071786
2021-07-01,2199.59919295954
2021-07-02,2070.07919391434
2021-07-03,3494.75578901089
2021-07-04,2902.73119895213
2021-07-05,2818.91199338251
2021-07-06,2607.67018339207
2021-07-07,2040.42599530733
2021-07-08,2268.56259082105
2021-07-09,1662.86459417906
2021-07-10,2876.58178706856
2021-07-11,2895.67158475819
2021-07-12,1769.45179718835
2021-07-13,2077.793392817
2021-07-14,2288.62538041428
2021-07-15,1891.43778741334
2021-07-16,3120.59438258526
2021-07-17,3524.78658384245
2021-07-18,3384.63498309481
2021-07-19,2423.84298468858
2021-07-20,2294.32179325531
2021-07-21,2606.79908867442
2021-07-22,2503.40498514751
2021-07-23,2287.73098628047
2021-07-24,3508.91617955792
2021-07-25,3706.23840869439
2021-07-26,2300.84181406499
2021-07-27,2978.56122256612
2021-07-28,3281.08021617673
2021-07-29,2654.38700087074
2021-07-30,3102.89099436408
2021-07-31,3606.27729460646
2021-08-01,3943.3858915003
2021-08-02,3887.46788723162
2021-08-03,3626.23678912721
2021-08-04,3938.8809802489
2021-08-05,3333.57859352123
2021-08-06,3001.49419458424
2021-08-07,3678.02319935592
2021-08-08,3969.11860019406
2021-08-09,3554.11721165024
2021-08-10,2986.34339818714
2021-08-11,3013.93230127205
2021-08-12,3701.37979625336
2021-08-13,3895.70779057736
2021-08-14,4328.70540012733
2021-08-15,4060.3749970341
2021-08-16,2977.18220173125
2021-08-17,3261.02861194559
2021-08-18,3023.84560865822
2021-08-19,2797.89540138356
2021-08-20,3183.26200074464
2021-08-21,4362.85861626303
2021-08-22,4394.89001618317
2021-08-23,2591.28220594247
2021-08-24,2677.4140056169
2021-08-25,2409.44480332274
2021-08-26,3738.56970060325
2021-08-27,3826.97580396502
2021-08-28,3931.63600559503
2021-08-29,4182.21920324011
2021-08-30,3354.92661461388
2021-08-31,3078.56160508247
2021-09-01,2846.23640339923
2021-09-02,2881.05840685943
2021-09-03,2884.11400283116
2021-09-04,4462.55440531019
2021-09-05,4627.36161674463
2021-09-06,3149.30540174732
2021-09-07,2887.0020093382
2021-09-08,2662.68200184254
2021-09-09,2393.0867925616
2021-09-10,2551.24859752747
2021-09-11,3980.43459903865
2021-09-12,4264.95298457471
2021-09-13,2436.29900290066
2021-09-14,2530.03919134109
2021-09-15,2387.9055984697
2021-09-16,2126.58519414603
2021-09-17,2305.00139594757
2021-09-18,2779.62419112109
2021-09-19,5536.47474823386
2021-09-20,5655.29615779566
2021-09-21,5438.00116700613
2021-09-22,2850.52179013289
2021-09-23,2240.97438545022
2021-09-24,2078.17549453914
2021-09-25,3500.50939795468
2021-09-26,2388.94118696832
2021-09-27,1576.5925872763
2021-09-28,1760.66908976875
2021-09-29,2100.10359329339
2021-09-30,2097.40098840573
2021-10-01,4246.70296101707
2021-10-02,3278.36517877905
2021-10-03,3045.39378827567
2021-10-04,3016.36577759571
2021-10-05,3430.29698712534
2021-10-06,4012.86380370964
2021-10-07,2923.5355974971
2021-10-08,2708.60820204197
2021-10-09,2438.37398262647
2021-10-10,4581.61036064366
2021-10-11,1689.57859948381
2021-10-12,2009.44338947842
2021-10-13,1881.58098757774
2021-10-14,1805.32018550901
2021-10-15,3674.44834998194
2021-10-16,4773.96498994267
2021-10-17,3669.48457739859
2021-10-18,2095.85039250455
2021-10-19,1896.23719456937
2021-10-20,2593.50179420809
2021-10-21,2081.91959654608
2021-10-22,2067.90779250551
2021-10-23,3148.24318368255
2021-10-24,2510.72279410375
2021-10-25,1618.91879333527
2021-10-26,2080.61879638852
2021-10-27,2061.89498615831
2021-10-28,1714.19219279389
2021-10-29,2200.21159624138
2021-10-30,2932.28940445206
2021-10-31,2826.07240554456
2021-11-01,1916.39960337492
2021-11-02,1959.84720258497
2021-11-03,2023.61140628669
2021-11-04,2128.89959728804
2021-11-05,2856.85880088909
2021-11-06,3396.25500958693
2021-11-07,4223.84401107031
2021-11-08,2222.83780477364
2021-11-09,1843.53940220708
2021-11-10,1836.30920120077
2021-11-11,1650.04080056978
2021-11-12,2078.31039819664
2021-11-13,2379.14439240531
2021-11-14,3108.18700390182
2021-11-15,1485.38040476022
2021-11-16,1476.29529947115
2021-11-17,1604.88750026902
2021-11-18,1140.44880446686
2021-11-19,1271.22590116838
2021-11-20,2406.86340655199
2021-11-21,2500.20899640095
2021-11-22,1333.73860487857
2021-11-23,1196.76219966738
2021-11-24,1182.97160476717
2021-11-25,1063.92660275319
2021-11-26,1267.96020013173
2021-11-27,1885.73859863468
2021-11-28,1953.67079386063
2021-11-29,1058.02879852761
2021-11-30,1280.05259934613
2021-12-01,1244.09400276953
2021-12-02,1050.74000606924
